路線編號,路線,路線名稱,站序,中文站點名,去回
905,305E,大甲 - 鹿寮 - 臺中車站,46,紅竹巷,去程
905,305E,大甲 - 鹿寮 - 臺中車站,47,臺灣大道北勢路口,去程
905,305E,大甲 - 鹿寮 - 臺中車站,48,靜宜大學(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,49,晉江寮(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,50,弘光科技大學(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,51,正英路(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,52,坪頂(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,53,東海別墅(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,54,榮總/東海大學(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,55,玉門路(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,56,澄清醫院(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,57,中港新城(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,58,福安(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,59,秋紅谷(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,60,新光/遠百(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,61,市政府(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,62,頂何厝(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,63,忠明國小(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,64,科博館(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,65,中正國小(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,66,茄苳腳(專用道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,67,臺灣大道原子街口,去程
905,305E,大甲 - 鹿寮 - 臺中車站,68,臺灣大道中華路口,去程
905,305E,大甲 - 鹿寮 - 臺中車站,69,仁愛醫院,去程
905,305E,大甲 - 鹿寮 - 臺中車站,70,第二市場(臺灣大道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,71,彰化銀行(臺灣大道),去程
905,305E,大甲 - 鹿寮 - 臺中車站,72,第一廣場,去程
905,305E,大甲 - 鹿寮 - 臺中車站,73,臺中車站(臺灣大道),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,1,巨業沙鹿站,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,2,第一銀行(沙鹿分行),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,3,童綜合醫院(沙鹿院區),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,4,文化莊,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,5,家扶中心,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,6,鹿寮成衣商圈,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,7,鹿寮,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,8,中山長春路口,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,9,中峰,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,10,勞工育樂中心,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,11,鹿峰里,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,12,中山星河路口,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,13,清水車站(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,14,清水高中(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,15,華南銀行(清水分行),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,16,清水,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,17,中山董公街口,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,18,中山高美路口,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,19,下湳加油站,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,20,朝興宮,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,21,下湳仔(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,22,三田國小,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,23,福元批發,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,24,頂湳仔(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,25,菁埔庄,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,26,中牛埔,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,27,劉厝(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,28,甲南(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,29,大甲溪橋,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,30,水汴頭,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,31,武陵里,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,32,番子寮,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,33,外水尾,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,34,水尾橋,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,35,大甲高中(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,36,南陽里(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,37,大甲,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,38,大甲車站(中山路),去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,39,大甲郵局,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,40,巨業大甲停車場,去程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,1,巨業大甲停車場,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,2,大甲郵局,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,3,大甲車站(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,4,大甲,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,5,南陽里(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,6,大甲高中(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,7,水尾橋,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,8,外水尾,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,9,番子寮,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,10,武陵里,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,11,水汴頭,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,12,文曲里(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,13,大甲溪橋,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,14,甲南(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,15,劉厝(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,16,中牛埔,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,17,菁埔庄,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,18,頂湳仔(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,19,福元批發,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,20,三田國小,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,21,下湳仔(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,22,朝興宮,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,23,下湳加油站,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,24,中山高美路口,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,25,中山董公街口,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,26,清水,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,27,華南銀行(清水分行),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,28,清水高中(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,29,清水車站(中山路),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,30,中山星河路口,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,31,鹿峰里,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,32,勞工育樂中心,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,33,中峰,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,34,中山長春路口,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,35,鹿寮,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,36,鹿寮成衣商圈,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,37,家扶中心,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,38,文化莊,回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,39,童綜合醫院(沙鹿院區),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,40,第一銀行(沙鹿分行),回程
938,305區,巨業沙鹿站 - 鹿寮 - 巨業大甲停車場,41,巨業沙鹿站,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),1,清水,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),2,分局前,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),3,鰲峰西社路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),4,社口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),5,銀聯二村,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),6,清水國中,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),7,南社里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),8,牛埔(鰲峰路),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),9,西牛埔,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),10,東槺榔,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),11,槺榔,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),12,竹圍(港埠路),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),13,臺中港郵局,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),14,臺銀中港分行,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),15,國都飯店,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),16,頂寮里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),17,下寮里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),18,下寮社區,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),19,梧棲郵局,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),20,梧棲(朝元宮),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),21,安仁里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),22,梧棲國小,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),23,臺灣大道港埠路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),24,大庄(浩天宮),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),25,邱厝庄,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),26,童綜合醫院(梧棲院區),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),27,體育館前,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),28,東大庄,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),29,臺灣大道民和路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),30,中港國小,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),31,第一銀行(沙鹿分行),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),32,巨業沙鹿站,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),33,洛泉里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),34,沙鹿高工(中山路),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),35,中山鎮政路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),36,中山臺灣大道口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),37,竹林里,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),38,紅竹巷,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),39,臺灣大道北勢路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),40,靜宜大學(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),41,晉江寮(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),42,弘光科技大學(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),43,正英路(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),44,坪頂(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),45,東海別墅(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),46,榮總/東海大學(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),47,玉門路(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),48,澄清醫院(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),49,中港新城(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),50,福安(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),51,秋紅谷(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),52,新光/遠百(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),53,市政府(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),54,頂何厝(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),55,忠明國小(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),56,科博館(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),57,中正國小(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),58,茄苳腳(專用道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),59,臺灣大道原子街口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),60,臺灣大道中華路口,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),61,仁愛醫院,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),62,第二市場(臺灣大道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),63,彰化銀行(臺灣大道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),64,第一廣場,去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),65,臺中車站(臺灣大道),去程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),1,臺中車站(臺灣大道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),2,第一廣場,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),3,彰化銀行(臺灣大道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),4,第二市場(臺灣大道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),5,仁愛醫院,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),6,臺灣大道中華路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),7,臺灣大道原子街口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),8,茄苳腳(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),9,中正國小(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),10,科博館(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),11,忠明國小(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),12,頂何厝(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),13,市政府(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),14,新光/遠百(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),15,秋紅谷(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),16,福安(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),17,中港新城(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),18,澄清醫院(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),19,玉門路(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),20,榮總/東海大學(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),21,東海別墅(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),22,坪頂(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),23,正英路(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),24,弘光科技大學(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),25,晉江寮(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),26,靜宜大學(專用道),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),27,臺灣大道北勢路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),28,紅竹巷,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),29,中山臺灣大道口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),30,中山鎮政路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),31,沙鹿高工(中山路),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),32,洛泉里,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),33,巨業沙鹿站,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),34,第一銀行(沙鹿分行),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),35,中港國小,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),36,臺灣大道民和路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),37,東大庄,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),38,體育館前,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),39,童綜合醫院(梧棲院區),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),40,邱厝庄,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),41,大庄(浩天宮),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),42,臺灣大道港埠路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),43,梧棲國小,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),44,安仁里,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),45,梧棲(朝元宮),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),46,梧棲郵局,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),47,下寮社區,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),48,下寮里,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),49,頂寮里,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),50,國都飯店,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),51,臺銀中港分行,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),52,臺中港郵局,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),53,竹圍(港埠路),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),54,槺榔,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),55,東槺榔,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),56,西牛埔,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),57,牛埔(鰲峰路),回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),58,南社里,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),59,清水國中,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),60,銀聯二村,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),61,社口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),62,鰲峰西社路口,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),63,分局前,回程
306,306,清水 - 梧棲 - 臺中車站(臺灣大道),64,清水,回程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,1,臺中車站(臺灣大道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,2,第一廣場,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,3,彰化銀行(臺灣大道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,4,第二市場(臺灣大道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,5,仁愛醫院,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,6,臺灣大道中華路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,7,臺灣大道原子街口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,8,茄苳腳(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,9,中正國小(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,10,科博館(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,11,忠明國小(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,12,頂何厝(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,13,市政府(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,14,新光/遠百(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,15,秋紅谷(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,16,福安(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,17,中港新城(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,18,澄清醫院(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,19,玉門路(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,20,榮總/東海大學(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,21,東海別墅(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,22,坪頂(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,23,正英路(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,24,弘光科技大學(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,25,晉江寮(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,26,靜宜大學(專用道),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,27,臺灣大道北勢路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,28,紅竹巷,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,29,中山臺灣大道口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,30,中山鎮政路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,31,沙鹿高工(中山路),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,32,洛泉里,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,33,巨業沙鹿站,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,34,第一銀行(沙鹿分行),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,35,中港國小,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,36,臺灣大道民和路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,37,東大庄,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,38,體育館前,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,39,童綜合醫院(梧棲院區),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,40,邱厝庄,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,41,大庄(浩天宮),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,42,臺灣大道港埠路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,43,梧棲國小,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,44,安仁里,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,45,梧棲(朝元宮),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,46,梧棲郵局,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,47,下寮社區,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,48,下寮里,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,49,頂寮里,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,50,國都飯店,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,51,臺銀中港分行,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,52,臺中港郵局,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,53,竹圍(港埠路),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,54,槺榔,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,55,東槺榔,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,56,西牛埔,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,57,牛埔(鰲峰路),去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,58,南社里,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,59,清水國中,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,60,銀聯二村,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,61,社口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,62,鰲峰西社路口,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,63,分局前,去程
906,306W,臺中車站(臺灣大道) - 梧棲 - 清水,64,清水,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),1,清水,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),2,分局前,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),3,鰲峰西社路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),4,社口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),5,銀聯二村,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),6,清水國中,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),7,南社里,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),8,牛埔(鰲峰路),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),9,西牛埔,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),10,東槺榔,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),11,槺榔,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),12,竹圍(港埠路),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),13,臺中港郵局,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),14,臺銀中港分行,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),15,國都飯店,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),16,頂寮里,去程
